release_id,task_id,family,source,execution_mode,model_alias,model_display_name,requested_model_id,provider,condition,passed,input_tokens,output_tokens,thoughts_tokens,total_tokens,opus_gene_source,subset,subset_memberships,source_run_id,source_segment,protocol,runner_seed,provider_sampling_seed,trial_count,manifest_sha256,skill_asset_set_sha256,opus_gene_asset_set_sha256,gemini_gene_asset_set_sha256
73d08c560817d745c8415927,T0040,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,715,1726,0,2441,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0041,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,819,1538,0,2357,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0042,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,773,1510,0,2283,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0043,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,683,1163,0,1846,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0044,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,678,1068,0,1746,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0045,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,775,3304,0,4079,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0046,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,811,851,0,1662,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0047,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,837,514,0,1351,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0048,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,741,575,0,1316,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0049,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,828,650,0,1478,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0050,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,726,471,0,1197,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0051,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,822,1288,0,2110,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0052,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,780,1557,0,2337,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0053,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,698,695,0,1393,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0054,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,651,462,0,1113,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0055,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,746,2974,0,3720,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0056,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,738,3083,0,3821,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0057,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,807,1759,0,2566,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0058,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,837,1228,0,2065,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0059,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,880,786,0,1666,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0060,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,927,603,0,1530,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0061,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,853,716,0,1569,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0062,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,680,459,0,1139,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0063,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,741,912,0,1653,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0064,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,875,958,0,1833,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0065,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,889,525,0,1414,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0066,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,810,404,0,1214,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0067,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,824,897,0,1721,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0068,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,756,1088,0,1844,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0069,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,721,499,0,1220,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0070,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,746,836,0,1582,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0071,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,1,713,933,0,1646,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0072,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,742,1650,0,2392,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0073,agent_env_synth,v3_solution_first,pytest_pkg,bedrock_opus48,Anthropic Claude Opus 4.8,global.anthropic.claude-opus-4-8,AWS Bedrock Converse API,no_context,0,798,1797,0,2595,evolved,opus_evolved252,full778;opus_evolved252,v3_final_common778_claude_thinklow,historical,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
